transX,transY,transZ,rotX,rotY,rotZ,rotW
0.012765523602987838,-0.0018575886704669965,-6.776263578034403e-21,-0.0033695003298421194,0.0008413486741651739,8.855333731904736e-05,0.9999939653609127
0.10689474617014239,0.00924859197244986,0.0005313473976996302,0.004121555392605192,-0.0024599890360692683,0.07021575532171839,0.9975202799641162
0.012765523602987838,-0.0018575886704669965,-6.776263578034403e-21,-0.0033695003298421194,0.0008413486741651739,8.855333731904736e-05,0.9999939653609127
0.11738605678334992,0.010803441862767226,0.0005826469685161571,0.004416548828344325,-0.001972572337756808,0.07707272699533375,0.9970137400298563
0.012765523602987838,-0.0018575886704669965,-6.776263578034403e-21,-0.0033695003298421194,0.0008413486741651739,8.855333731904736e-05,0.9999939653609127
0.12867058240518375,0.012642687018439024,0.0006341549201546955,0.004234417311151084,-0.0017080270188682,0.08333574923469658,0.9965110662974244
0.012765523602987838,-0.0018575886704669965,-6.776263578034403e-21,-0.0033695003298421194,0.0008413486741651739,8.855333731904736e-05,0.9999939653609127
0.1380045096435826,0.014266256899453144,0.0006812298144364731,0.004437155926942934,-0.0023205329014787893,0.08813929745878678,0.9960955732347195
0.012765523602987838,-0.0018575886704669965,-6.776263578034403e-21,-0.0033695003298421194,0.0008413486741651739,8.855333731904736e-05,0.9999939653609127
0.1491687319210837,0.016312174718114546,0.0007450401661027342,0.004712610649280272,-0.0021818256931763064,0.09242879623897017,0.9957057540073412
0.012765523602987838,-0.0018575886704669965,-6.776263578034403e-21,-0.0033695003298421194,0.0008413486741651739,8.855333731904736e-05,0.9999939653609127
0.16023609808659078,0.018428313763133034,0.0008018808413488842,0.004693726012702178,-0.002311465786282175,0.09665056533818965,0.9953046238623856
0.012765523602987838,-0.0018575886704669965,-6.776263578034403e-21,-0.0033695003298421194,0.0008413486741651739,8.855333731904736e-05,0.9999939653609127
0.1705388221162501,0.020574179169917484,0.0008608601744521566,0.004508029058428522,-0.002979503101062769,0.1078274791520397,0.9941549350956296
0.012765523602987838,-0.0018575886704669965,-6.776263578034403e-21,-0.0033695003298421194,0.0008413486741651739,8.855333731904736e-05,0.9999939653609127
0.18322717564922805,0.023479910983610474,0.0009460887004177354,0.004321508158571042,-0.002827515284367029,0.11494482468066736,0.9933584534314301
0.012765523602987838,-0.0018575886704669965,-6.776263578034403e-21,-0.0033695003298421194,0.0008413486741651739,8.855333731904736e-05,0.9999939653609127
0.19677483556865805,0.02679794800277586,0.001038561231159238,0.004572352148448455,-0.002982981774722553,0.12345716315298225,0.9923348851480432
0.012765523602987838,-0.0018575886704669965,-6.776263578034403e-21,-0.0033695003298421194,0.0008413486741651739,8.855333731904736e-05,0.9999939653609127
0.20844500562326593,0.029841564836541646,0.0011207575487078962,0.00440828042750811,-0.002838180658855679,0.13060894720846275,0.9914201000097371
0.012765523602987838,-0.0018575886704669965,-6.776263578034403e-21,-0.0033695003298421194,0.0008413486741651739,8.855333731904736e-05,0.9999939653609127
0.22275480944740322,0.03379956420926879,0.0012148036799684344,0.004879654153371401,-0.0027414379425155545,0.1374767245299193,0.9904891840428525
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.23613202503925454,0.03768227533937295,0.001315544792395458,0.004793995411327604,-0.00285457860815131,0.14376881620641643,0.9895955721786409
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.24821394667470065,0.04136711966720775,0.001402498373970535,0.0051924589343830835,-0.0027117765202234454,0.15042403545514346,0.9886042151415848
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.2628137038934111,0.04603976308086432,0.0015071627420115176,0.00561107361253884,-0.0031517580616904576,0.157378896906441,0.98751732394047
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.27752384976139743,0.05094422259102209,0.0016261970212375942,0.005485674527119543,-0.002622332950618031,0.16255887571408126,0.9866801116225321
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.28893197794082054,0.05484784019248932,0.0017137156176491703,0.0061155576148229016,-0.0030675033471677187,0.16500319526073712,0.9862693019312838
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.3032608095751057,0.05986295066481486,0.001847328432377544,0.006183253899092613,-0.0033690753266862454,0.1697405137144005,0.9854636343907541
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.3185025665584393,0.06532782346122107,0.0019810951763840445,0.006210337743245711,-0.0027984778397967566,0.17250091834458095,0.9849858036526066
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.33133956672010983,0.07001258029800454,0.0020936102245169607,0.006287673344931823,-0.003550433746752813,0.17557450994525017,0.9844396634845645
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.34709398798575947,0.07588797578862176,0.0022576380280699524,0.006573119584108783,-0.003688037981102753,0.17925499357812122,0.9837737746820102
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.36202625842119696,0.08157329100111878,0.0024021487131625045,0.006125220665525529,-0.0029340836194211126,0.18249658476024397,0.9831830294385476
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.3934867173253999,0.09392338997331892,0.0027280905028075455,0.006787163503696111,-0.0037177541794134864,0.18887479453428854,0.9819706842391304
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.4257994656795186,0.10702477061836427,0.0030626085659321857,0.006670774819276061,-0.003326357811461809,0.19351517745796365,0.9810689640389373
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.44314487603878167,0.11418311114960673,0.003247634612744464,0.0064740625565164875,-0.004224576724291521,0.19514014854172126,0.9807449015379228
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.4605451904212115,0.12140938610686512,0.0034524205984054813,0.0067283710790226395,-0.004300926935079065,0.19582531717335291,0.9806062799126252
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.4747218404966459,0.12731530923817758,0.0036219038759807507,0.006394150058788502,-0.004441232340052439,0.19621450455404738,0.9805300905647604
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.492384998469647,0.13471029546666835,0.0038545789980093228,0.006266791231037332,-0.005464671144891957,0.19733531278803598,0.9803007900760831
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.5088336152952383,0.1416283120196475,0.004074039819699827,0.00632474508405577,-0.005474254273353812,0.19804691459238608,0.9801568495706228
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.5230816947097612,0.14765668398755916,0.004287229162237152,0.006360690718257926,-0.005626621551847242,0.1997310140853137,0.9798139643605571
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.541305457824908,0.15543071902852046,0.004546726168111859,0.006077111986643923,-0.005199424087674344,0.20065457659574007,0.9796294072710571
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.5616887323962214,0.16416826850835123,0.004817341132097814,0.006090220203822524,-0.0051373937553752585,0.2015240458737346,0.9794511602616804
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.5781014824092816,0.17124629024667407,0.0050500144221438635,0.006303903103032501,-0.005476803850877021,0.2025464611225134,0.9792370481716839
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.5970083691773846,0.1794174423934796,0.005320842292650403,0.005961970021257164,-0.005544429059537079,0.20259354501905136,0.979229069082655
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.6148599989527433,0.18714146991983038,0.0055844818789915285,0.0060233022683576515,-0.005549679121039376,0.2030009610838031,0.979144284919485
0.05228497758508299,-0.029130139914509027,5.876173737899475e-05,-0.004775818372087277,0.0021368876915329985,0.0018942144078337483,0.9999845184909854
0.6310652844803457,0.1941547809229044,0.005815351290204655,0.005590066065362958,-0.0053644897127214175,0.2031389705885221,0.979119263440232
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
0.6508909220723406,0.2027344557472201,0.006092424411205537,0.005315934268410803,-0.005556988369351203,0.20238836735865842,0.9792751449317059
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
0.6707546181294505,0.21132814481571915,0.006370849104351192,0.0046654876491752624,-0.006068092081601376,0.202518923236805,0.9792484348797754
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
0.6891518784138252,0.21920721071948251,0.006693957576804702,0.00489659174573604,-0.007657551321664618,0.20001135409305817,0.9797514192543397
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
0.7092534540831466,0.22774570273089037,0.007056693799659813,0.005064596612485121,-0.0070111699493505915,0.19902882544724854,0.9799554683750598
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
0.7281695659635065,0.2357060974999979,0.007347700625739358,0.004625956039890682,-0.005576194945634383,0.19671922145638948,0.9804330953666534
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
0.747762450465814,0.24382510458926385,0.007654829233823524,0.004955559015006448,-0.006576557945620167,0.19338881965184163,0.9810876391811815
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
0.7701370093292809,0.25292434719383405,0.00806090335625813,0.005617573868234389,-0.00773621317329894,0.19001822369038865,0.9817340110921703
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
0.7933839449994344,0.262208485296262,0.008473218837451342,0.005888401789957795,-0.007070434522342912,0.18760595330460803,0.9822012736525515
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
0.8150456929529446,0.27069449486737873,0.008830517985731976,0.0055734923495985135,-0.006706370928247278,0.18419245964897626,0.982851514004258
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
0.8385419437707926,0.27961105172780615,0.009222386593367276,0.005358412925384743,-0.006387390830552139,0.17750731544057327,0.9840841638876116
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
0.8604213216652277,0.287583158414115,0.009549392457975986,0.005129609229308605,-0.006160837826816336,0.17135504610462943,0.9851767249386816
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
0.8825578946415917,0.29535668482826377,0.00989689489225138,0.005233144519953857,-0.006678765885785026,0.16576025498239053,0.9861295787840708
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
0.9072371416895193,0.303678622325814,0.010268892863323335,0.0052846195174040215,-0.0060441646191279055,0.15899669333463523,0.9872464699249449
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
0.9326516273749018,0.3118851590688823,0.01059096959698965,0.004352944980571161,-0.004333088130912461,0.15234806765097797,0.9883078176865034
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
0.9563449964302748,0.3192173204609277,0.010837198782630593,0.004093468792717081,-0.0042012292199988385,0.1472868482048683,0.9890764265374846
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
0.98420063290916,0.32747233517467567,0.011120749944099962,0.003451162619742864,-0.004403329524311548,0.14069432852156769,0.9900372751000528
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
1.0333382450324193,0.34098931675301547,0.011549475576449132,0.00259687247927334,-0.0032677469065726292,0.12699429146638652,0.9918946657878706
0.040544153949704474,-0.07824639875031618,0.0021146493796637927,-0.006909435129486613,0.00417048962849698,-0.002274763490028088,0.9999648454688367
1.0869244798824835,0.3539114318014647,0.011939920342401917,0.0011384032030586477,-0.002640902125573341,0.11073816097556745,0.9938454554798043
0.023695991397406184,-0.11169389735309562,-0.003742795924151121,-0.0029231682563198437,0.0028089992745126283,0.001431106401500211,0.9999907582297392
1.1431219434439381,0.3656072675110871,0.012250420573797183,0.0003864893327735751,-0.0025685066145975117,0.0963692160487685,0.9953422665585503
0.023695991397406184,-0.11169389735309562,-0.003742795924151121,-0.0029231682563198437,0.0028089992745126283,0.001431106401500211,0.9999907582297392
1.1959074030341863,0.37525774017688623,0.012442032003657715,-0.0011212940188926965,-0.0019448662734026696,0.08459539459210384,0.9964128559029676
0.023695991397406184,-0.11169389735309562,-0.003742795924151121,-0.0029231682563198437,0.0028089992745126283,0.001431106401500211,0.9999907582297392
1.2265026909606016,0.38025889759532355,0.012573081312241266,-0.0004419681693633832,-0.0022792028325174097,0.07861817920767235,0.9969020973980623
0.023695991397406184,-0.11169389735309562,-0.003742795924151121,-0.0029231682563198437,0.0028089992745126283,0.001431106401500211,0.9999907582297392
1.2801002293335009,0.38813846804518376,0.01273497097161941,-0.0003744715147237592,-0.0013082215874397713,0.0678989731318381,0.9976912737791208
0.023695991397406184,-0.11169389735309562,-0.003742795924151121,-0.0029231682563198437,0.0028089992745126283,0.001431106401500211,0.9999907582297392
1.3127019064648666,0.3924098925835762,0.012879323796060998,-0.0003048048349947609,-0.0024909704070873663,0.06315215811972233,0.9980007550524524
0.023695991397406184,-0.11169389735309562,-0.003742795924151121,-0.0029231682563198437,0.0028089992745126283,0.001431106401500211,0.9999907582297392
1.3400374890206095,0.39573173380739646,0.013017159445098804,-0.0011100888101435507,-0.0022804802523968193,0.05879414859603615,0.9982669057939961
0.023695991397406184,-0.11169389735309562,-0.003742795924151121,-0.0029231682563198437,0.0028089992745126283,0.001431106401500211,0.9999907582297392
1.3676269320871466,0.3988250697008463,0.013168283749620181,-0.0019705429286202675,-0.003171469356042467,0.053697254514140286,0.9985502809575157
0.023695991397406184,-0.11169389735309562,-0.003742795924151121,-0.0029231682563198437,0.0028089992745126283,0.001431106401500211,0.9999907582297392
1.4009617627755493,0.40217884151435984,0.013400448609014865,-0.0019390413322707789,-0.003424003285194897,0.04740425705650082,0.9988680356949741
0.023695991397406184,-0.11169389735309562,-0.003742795924151121,-0.0029231682563198437,0.0028089992745126283,0.001431106401500211,0.9999907582297392
1.4309809872027406,0.40484477163977517,0.013590807023506391,-0.0022761704820906327,-0.0027689672363240816,0.041788729197015935,0.999120039825285
0.023695991397406184,-0.11169389735309562,-0.003742795924151121,-0.0029231682563198437,0.0028089992745126283,0.001431106401500211,0.9999907582297392
1.4591931478730584,0.40707556154185504,0.013724371939191807,-0.0023701973046127913,-0.0019669596751947004,0.03748146833374702,0.9992925761587143
0.023695991397406184,-0.11169389735309562,-0.003742795924151121,-0.0029231682563198437,0.0028089992745126283,0.001431106401500211,0.9999907582297392
1.4936792891084156,0.40948058720180364,0.013790567820439777,-0.002056258193083796,-0.0010450597422981614,0.03305027728766707,0.999451028727064
-0.0015434283102846902,-0.11825377386624436,-0.012458804887496285,0.0020090310194709818,0.0010085568532199973,0.005566835065848489,0.9999819783150026
1.5224193807229192,0.4112947196197626,0.013879862782796754,-0.001442215143443847,-0.0016501221087090172,0.03040477269556136,0.9995352654658252
-0.0015434283102846902,-0.11825377386624436,-0.012458804887496285,0.0020090310194709818,0.0010085568532199973,0.005566835065848489,0.9999819783150026
1.551858525981154,0.4128256290953304,0.013978422366585162,-0.0016564791751837397,-0.0014100524228088818,0.021527240587946705,0.9997658954683221
-0.0015434283102846902,-0.11825377386624436,-0.012458804887496285,0.0020090310194709818,0.0010085568532199973,0.005566835065848489,0.9999819783150026
1.5876223976206754,0.41414641476514485,0.014069610851716211,-0.0017981639049666842,-0.0019952148920223192,0.015783589286718636,0.999871823802098
-0.0015434283102846902,-0.11825377386624436,-0.012458804887496285,0.0020090310194709818,0.0010085568532199973,0.005566835065848489,0.9999819783150026
1.6193119420277622,0.4149257460555752,0.014228470935205156,-0.0008135442280123144,-0.002410135093190009,0.008997524861499205,0.9999562860150379
-0.0015434283102846902,-0.11825377386624436,-0.012458804887496285,0.0020090310194709818,0.0010085568532199973,0.005566835065848489,0.9999819783150026
1.6484349876025821,0.4152326783823137,0.014343906602393463,-0.0011182985043782924,-0.001342510126010868,0.002340055554995789,0.9999957355984155
-0.0015434283102846902,-0.11825377386624436,-0.012458804887496285,0.0020090310194709818,0.0010085568532199973,0.005566835065848489,0.9999819783150026
1.6803734648354998,0.4151430287143759,0.014449932053858753,-0.0005004257843386323,-0.00219444198330497,-0.004268448739014778,0.9999883571041108
-0.0015434283102846902,-0.11825377386624436,-0.012458804887496285,0.0020090310194709818,0.0010085568532199973,0.005566835065848489,0.9999819783150026
1.7101838689404392,0.414742202687221,0.014595748686916231,-0.0012648498400046838,-0.0025025121381071587,-0.008544043353471694,0.9999595676381394
-0.0015434283102846902,-0.11825377386624436,-0.012458804887496285,0.0020090310194709818,0.0010085568532199973,0.005566835065848489,0.9999819783150026
1.7403007043345353,0.4140868786427073,0.014730018377280147,-0.0019205192386212281,-0.0019457230644977829,-0.012733504880639688,0.999915188214013
-0.0015434283102846902,-0.11825377386624436,-0.012458804887496285,0.0020090310194709818,0.0010085568532199973,0.005566835065848489,0.9999819783150026
1.7741745498650163,0.4130878731566581,0.01486463070369883,-0.0015010571142021448,-0.0021296100997464096,-0.016260093835621305,0.9998644012749027
-0.0015434283102846902,-0.11825377386624436,-0.012458804887496285,0.0020090310194709818,0.0010085568532199973,0.005566835065848489,0.9999819783150026
1.8078066350139717,0.4119885573531858,0.015044451168533129,-0.0007848512086923529,-0.0031440146103378108,-0.01726724392427723,0.9998456588233854
-0.0015434283102846902,-0.11825377386624436,-0.012458804887496285,0.0020090310194709818,0.0010085568532199973,0.005566835065848489,0.9999819783150026
1.8365396425578764,0.41094349912434297,0.015174237333940216,-0.000821202707855064,-0.002078960071075951,-0.019236394902939664,0.9998124647464012
-0.0015434283102846902,-0.11825377386624436,-0.012458804887496285,0.0020090310194709818,0.0010085568532199973,0.005566835065848489,0.9999819783150026
1.900828095185327,0.4079803454130993,0.015557946519921163,1.8782251142404352e-05,-0.003459378694817844,-0.026896641075566094,0.9996322338966092
-0.0015434283102846902,-0.11825377386624436,-0.012458804887496285,0.0020090310194709818,0.0010085568532199973,0.005566835065848489,0.9999819783150026
1.9319268016267575,0.40619202147395916,0.01573950281682346,-0.00020449832081600056,-0.0024625265352657888,-0.030854551678790424,0.9995208305904388
-0.0015434283102846902,-0.11825377386624436,-0.012458804887496285,0.0020090310194709818,0.0010085568532199973,0.005566835065848489,0.9999819783150026
2.000295153596293,0.401240962089559,0.016139732068270185,0.00023306529662162344,-0.0017968297955677877,-0.043979676238917055,0.9990307828896832
-0.024135098918900748,-0.10841202960322638,-0.00460172011844674,6.7118530206783695e-06,0.002892823421554258,0.012385633488388554,0.9999191105337941
2.0289933470276487,0.3984811039491007,0.016241165229334425,-0.0005603441278217284,-0.0018203751312269535,-0.05302748158458959,0.9985912369161047
-0.024135098918900748,-0.10841202960322638,-0.00460172011844674,6.7118530206783695e-06,0.002892823421554258,0.012385633488388554,0.9999191105337941
2.0939325167850775,0.3903719727348322,0.016630837436585222,-0.001173959539998253,-0.001990488959763636,-0.07189499832964237,0.9974095292245208
-0.024135098918900748,-0.10841202960322638,-0.00460172011844674,6.7118530206783695e-06,0.002892823421554258,0.012385633488388554,0.9999191105337941
2.123522696435318,0.3858981013451544,0.016751446632470603,-0.0019803437207073856,-0.0018713641265251386,-0.07844305165896646,0.9969148729362415
-0.024135098918900748,-0.10841202960322638,-0.00460172011844674,6.7118530206783695e-06,0.002892823421554258,0.012385633488388554,0.9999191105337941
2.156592070556037,0.3803896151615774,0.016974469327803277,-0.001435721363231763,-0.003993262609346195,-0.08522508594172726,0.9963526871967201
-0.024135098918900748,-0.10841202960322638,-0.00460172011844674,6.7118530206783695e-06,0.002892823421554258,0.012385633488388554,0.9999191105337941
2.1909893805226277,0.3742208735143567,0.017225563543348466,-0.0016155913645600388,-0.0027510844898052324,-0.09099616569562458,0.995846132305271
-0.024135098918900748,-0.10841202960322638,-0.00460172011844674,6.7118530206783695e-06,0.002892823421554258,0.012385633488388554,0.9999191105337941
2.2200794873444734,0.3687313451877737,0.017402727828823416,-0.0016481195796299141,-0.0034516593114801777,-0.0952683974736981,0.9954442737756053
-0.024135098918900748,-0.10841202960322638,-0.00460172011844674,6.7118530206783695e-06,0.002892823421554258,0.012385633488388554,0.9999191105337941
2.2540264296887544,0.36197678205801664,0.017670101284094592,-0.001911444186913101,-0.0036883164399226427,-0.09987053576379765,0.9949917682017331
-0.024135098918900748,-0.10841202960322638,-0.00460172011844674,6.7118530206783695e-06,0.002892823421554258,0.012385633488388554,0.9999191105337941
2.314226443523273,0.3492710286783701,0.01812551959368005,-0.002462390057240136,-0.0041124790308507825,-0.10761148041531599,0.9941814690660106
