X,Y,Z,ROTX,ROTY,ROTZ,ROTW,TIME
0.0,0.0,0.0,-0.009386787724045135,-0.0035684382845744818,-0.22679619550468694,0.9738904662070744,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009374498150624551,-0.0035706178933730386,-0.22679971934730064,0.9738897559663872,1689108266
0.0,0.0,0.0,-0.009380722416812225,-0.0035726389140852805,-0.22679956618727967,0.9738897242888386,1689108266
0.0,0.0,0.0,-0.009375433137099817,-0.0035744370923355305,-0.22680030605675333,0.9738895963226673,1689108266
0.0,0.0,0.0,-0.009375280387693256,-0.0035711872998927165,-0.22680161472512156,0.9738893049505157,1689108266
0.0,0.0,0.0,-0.009377109300143387,-0.0035692944116352617,-0.2267997533815702,0.9738897277539358,1689108266
0.0,0.0,0.0,-0.00938535213812911,-0.0035625349804019064,-0.22679650053427536,0.9738904306210032,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.00938535213812911,-0.0035625349804019064,-0.22679650053427536,0.9738904306210032,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009388638512172847,-0.0035578569921937927,-0.2268004075226327,0.9738895061905527,1689108266
0.0,0.0,0.0,-0.009388638512172847,-0.0035578569921937927,-0.2268004075226327,0.9738895061905527,1689108266
0.0,0.0,0.0,-0.00938214597618049,-0.00356255896497335,-0.22679855303023796,0.9738899834446871,1689108266
0.0,0.0,0.0,-0.00938359468715209,-0.0035638917651352586,-0.2267988801491691,0.9738898884316012,1689108266
0.0,0.0,0.0,-0.009380770960505571,-0.003565574395620056,-0.2268020229541566,0.9738891775758256,1689108266
0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009381571090904709,-0.0035656360214484438,-0.2268066181072908,0.973888099499302,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009372839001712362,-0.0035702660901073776,-0.22680290678869186,0.9738890309276995,1689108266
0.0,0.0,0.0,-0.009369393476052016,-0.003563992026515924,-0.22680462984118857,0.973888685789771,1689108266
0.0,0.0,0.0,-0.009369393476052016,-0.003563992026515924,-0.22680462984118857,0.973888685789771,1689108266
0.0,0.0,0.0,-0.00936836020839815,-0.003566655718336673,-0.22680289118545746,0.9738890908845371,1689108266
0.0,0.0,0.0,-0.009374386915850007,-0.003562177310884855,-0.2267973106049034,0.9738903488920818,1689108266
0.0,0.0,0.0,-0.0093715717726494,-0.0035636786976079972,-0.22680084214713334,0.9738895480689796,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009379368431982803,-0.0035615477343812186,-0.22680052442758278,0.9738895547981435,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009373063618855685,-0.0035623841885716475,-0.22680304409598787,0.9738890256523498,1689108266
0.0,0.0,0.0,-0.009371258158896409,-0.003562482248422998,-0.2268106028725328,0.9738872823203655,1689108266
0.0,0.0,0.0,-0.009371258158896409,-0.003562482248422998,-0.2268106028725328,0.9738872823203655,1689108266
0.0,0.0,0.0,-0.009367966104401326,-0.003561905809952266,-0.22681546466331778,0.9738861838159688,1689108266
0.0,0.0,0.0,-0.00936714720599852,-0.0035571254375767326,-0.22681279732730397,0.973886830376305,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.00936222552679871,-0.0035640817125213663,-0.2268183173931959,0.9738855666605042,1689108266
0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009357793641884818,-0.003558909494458999,-0.2268176263463611,0.9738857891149089,1689108266
0.0,0.0,0.0,-0.009346896587035533,-0.003565651069110593,-0.22681618771752204,0.9738862041562836,1689108266
0.0,0.0,0.0,-0.009355777746059446,-0.0035616102427730827,-0.22680978092046442,0.9738876257731464,1689108266
0.0,0.0,0.0,-0.009355777746059446,-0.0035616102427730827,-0.22680978092046442,0.9738876257731464,1689108266
0.0,0.0,0.0,-0.009352941955792088,-0.003559133727589163,-0.22680912602543532,0.9738878145841331,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009352008784848053,-0.003560597287515515,-0.22680517761301988,0.9738887377347428,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009348557197524062,-0.003562950081305637,-0.22680811489339392,0.9738880782120437,1689108266
0.0,0.0,0.0,-0.009349434354482109,-0.003556755608789328,-0.22680829590776821,0.9738880502779592,1689108266
0.0,0.0,0.0,-0.009340589703904927,-0.0035643837825061375,-0.2268121284583145,0.9738872146898959,1689108266
0.0,0.0,0.0,-0.009342321341743955,-0.003561621741068775,-0.22681217013994617,0.9738871984777956,1689108266
0.0,0.0,0.0,-0.009342321341743955,-0.003561621741068775,-0.22681217013994617,0.9738871984777956,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009341237231427022,-0.0035618645899540527,-0.22681069373536702,0.9738875518328133,1689108266
0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.00933226250180488,-0.0035598666914237,-0.22680709201039748,0.9738884839854735,1689108266
0.0,0.0,0.0,-0.009329864756734104,-0.0035637153184124265,-0.22680559941403253,0.9738888404901207,1689108266
0.0,0.0,0.0,-0.009329629692860277,-0.003567231428705491,-0.22680177339205143,0.9738897208903833,1689108266
0.0,0.0,0.0,-0.009330097366265604,-0.003568984249288697,-0.2267960433707619,0.9738910443914821,1689108266
0.0,0.0,0.0,-0.009332895607444713,-0.0035728102530705936,-0.22679947566039094,0.9738902042461706,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009332895607444713,-0.0035728102530705936,-0.22679947566039094,0.9738902042461706,1689108266
0.0,0.0,0.0,-0.009331900791337791,-0.0035766938387275793,-0.2268106683075766,0.9738875929134096,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009331900791337791,-0.0035766938387275793,-0.2268106683075766,0.9738875929134096,1689108266
0.0,0.0,0.0,-0.009331886986327313,-0.0035811760281435896,-0.22680782576337297,0.9738882385756701,1689108266
0.0,0.0,0.0,-0.009335938815268804,-0.003578289463451438,-0.2268100917619857,0.9738876826235523,1689108266
0.0,0.0,0.0,-0.009335206544471912,-0.0035838161771990303,-0.22681102617359591,0.9738874517039741,1689108266
0.0,0.0,0.0,-0.009333962366339321,-0.0035873701600144903,-0.22681659629882578,0.9738861532875874,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.00932626962738661,-0.003590363351346874,-0.2268195405862021,0.973885530231406,1689108266
0.0,0.0,0.0,-0.009320628065380589,-0.003587149104958444,-0.2268190936294971,0.9738857001819357,1689108266
0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009320628065380589,-0.003587149104958444,-0.2268190936294971,0.9738857001819357,1689108266
0.0,0.0,0.0,-0.009324907301051842,-0.003583073264707885,-0.2268149284755485,0.9738866442817862,1689108266
0.0,0.0,0.0,-0.009325415416314119,-0.0035818568472319647,-0.22681388175049377,0.973886887669257,1689108266
0.0,0.0,0.0,-0.00932681699002126,-0.003584268760108861,-0.22681572066344982,0.9738864370973701,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009327730828265606,-0.003583561019783079,-0.22681475002029924,0.9738866570095527,1689108266
0.0,0.0,0.0,-0.009331661921991087,-0.0035857396628423657,-0.22681557751944273,0.9738864186091547,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009334340306180638,-0.0035848166756206456,-0.22680954739940637,0.9738878007188133,1689108266
0.0,0.0,0.0,-0.009334340306180638,-0.0035848166756206456,-0.22680954739940637,0.9738878007188133,1689108266
0.0,0.0,0.0,-0.009338276256270314,-0.003582705994785597,-0.2268102003000389,0.9738876186984681,1689108266
0.0,0.0,0.0,-0.009335644073713264,-0.0035878717431926796,-0.22681424434203679,0.9738866830846565,1689108266
0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009335439319403414,-0.003585810900198671,-0.22681619959830504,0.9738862372642318,1689108266
0.0,0.0,0.0,-0.00933897657730924,-0.003588617771567433,-0.2268121107038297,0.9738871452981869,1689108266
0.0,0.0,0.0,-0.009333655905780362,-0.0035865900431186967,-0.22680741884099423,0.9738882964683275,1689108266
0.0,0.0,0.0,-0.009329609723011991,-0.003583041544104791,-0.22680495146549118,0.9738889229200862,1689108266
0.0,0.0,0.0,-0.009329609723011991,-0.003583041544104791,-0.22680495146549118,0.9738889229200862,1689108266
0.0,0.0,0.0,-0.009333373588685351,-0.003584160263892663,-0.22680581065866642,0.9738886826450557,1689108266
0.0,0.0,0.0,-0.009330396160381022,-0.003584886045564257,-0.2268020565280789,0.9738895827834718,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009335177660095112,-0.003580135778698902,-0.22680254801309516,0.9738894399779824,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009330692409653688,-0.0035795166601483817,-0.2268026584159097,0.9738894595256242,1689108266
0.0,0.0,0.0,-0.009333930512191745,-0.0035779114804644217,-0.22679949196497745,0.9738901718032993,1689108266
0.0,0.0,0.0,-0.009338439196588905,-0.003574150787601347,-0.22679914831652065,0.9738902224185332,1689108266
0.0,0.0,0.0,-0.009338439196588905,-0.003574150787601347,-0.22679914831652065,0.9738902224185332,1689108266
0.0,0.0,0.0,-0.009333648958072698,-0.0035736128474193334,-0.22679949894294396,0.9738901886596731,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.00932645178673848,-0.0035768595924745667,-0.22679884589247087,0.9738903977729572,1689108266
0.0,0.0,0.0,-0.009324981420938456,-0.003576049974186695,-0.22680509967292103,0.9738889584292645,1689108266
0.0,0.0,0.0,-0.009319856648345039,-0.0035780667029293983,-0.2268017262766043,0.9738897856886455,1689108266
0.0,0.0,0.0,-0.00932299341545973,-0.0035791933336821076,-0.22680230133076998,0.9738896176055694,1689108266
0.0,0.0,0.0,-0.009321248453060364,-0.003575321040290001,-0.2267936553078488,0.9738916620029354,1689108266
0.0,0.0,0.0,-0.009321248453060364,-0.003575321040290001,-0.2267936553078488,0.9738916620029354,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.00932356404780172,-0.003576397044708059,-0.22679225520231333,0.9738919619330852,1689108266
0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009324706987899957,-0.0035772194792259454,-0.2267896975424356,0.9738925435739807,1689108266
0.0,0.0,0.0,-0.00932447929234754,-0.0035786815485458674,-0.2267927436493877,0.9738918310327302,1689108266
0.0,0.0,0.0,-0.009324800836038295,-0.003578624737450022,-0.2267947431021024,0.9738913625428701,1689108266
0.0,0.0,0.0,-0.009325081135733137,-0.0035746811829967984,-0.22680067962218242,0.9738899918569695,1689108266
0.0,0.0,0.0,-0.009327541567406962,-0.0035769568578897354,-0.22680424554530768,0.9738891294960473,1689108266
0.0,0.0,0.0,-0.009327541567406962,-0.0035769568578897354,-0.22680424554530768,0.9738891294960473,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.00932549840244979,-0.003579722267625645,-0.22681242959409895,0.9738872329226081,1689108266
0.0,0.0,0.0,-0.00932549840244979,-0.003579722267625645,-0.22681242959409895,0.9738872329226081,1689108266
0.0,0.0,0.0,-0.009319066571656386,-0.0035792982963408853,-0.22681482199288416,0.9738867388697082,1689108266
0.0,0.0,0.0,-0.009316540222842128,-0.0035810288981308006,-0.2268173065244032,0.9738861780369007,1689108266
0.0,0.0,0.0,-0.009319943626403909,-0.0035776595027591,-0.22681887121260003,0.9738857934404449,1689108266
0.0,0.0,0.0,-0.009318548982591405,-0.003579385534329943,-0.2268205709510957,0.9738854045715413,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009323870114549106,-0.003578192245645098,-0.22682152260218533,0.9738851363845566,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.00932895151211914,-0.0035739174872066854,-0.22682523741256147,0.9738842382183902,1689108266
0.0,0.0,0.0,-0.00932895151211914,-0.0035739174872066854,-0.22682523741256147,0.9738842382183902,1689108266
0.0,0.0,0.0,-0.009323084424290673,-0.003576972923638733,-0.22682590020613452,0.9738841288147158,1689108266
0.0,0.0,0.0,-0.009327647334291467,-0.0035774664105471627,-0.22682154809905253,0.9738850969427747,1689108266
0.0,0.0,0.0,-0.009323725720735787,-0.0035782032459613813,-0.2268250879503163,0.9738843073366293,1689108266
0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009323547470657638,-0.0035825634907389607,-0.22682367998712713,0.9738846209374571,1689108266
0.0,0.0,0.0,-0.009322448907636964,-0.0035799143099279683,-0.2268299627099143,0.973883177889893,1689108266
0.0,0.0,0.0,-0.009325288201194796,-0.0035725776898499653,-0.22682029530051878,0.9738854292617793,1689108266
0.0,0.0,0.0,-0.009325288201194796,-0.0035725776898499653,-0.22682029530051878,0.9738854292617793,1689108266
0.0,0.0,0.0,-0.009324574077309748,-0.003570281617402127,-0.2268173359665797,0.9738861337510012,1689108266
0.0,0.0,0.0,-0.009326027537264144,-0.003569782146896729,-0.22682211551939352,0.973885008497977,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.00932879205938576,-0.0035702460861268617,-0.2268137431715864,0.9738869302388706,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009330181175300717,-0.0035768713020613934,-0.22681538904756343,0.9738865093028689,1689108266
0.0,0.0,0.0,-0.009338386366942024,-0.0035705762892685724,-0.22681689547682546,0.9738861029151608,1689108266
0.0,0.0,0.0,-0.009334788164665405,-0.003576930967651549,-0.22681985830464035,0.9738854240481456,1689108266
0.0,0.0,0.0,-0.009334788164665405,-0.003576930967651549,-0.22681985830464035,0.9738854240481456,1689108266
0.0,0.0,0.0,-0.009334892510834136,-0.003575055892715018,-0.22682092535114073,0.973885181415154,1689108266
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009338384038168135,-0.0035749468286733685,-0.22682714480441246,0.9738836997909996,1689108266
0.0,0.0,0.0,-0.00933030642377854,-0.0035779508472992766,-0.22682709552053273,0.9738837776590653,1689108266
0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
-0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108266
0.0,0.0,0.0,-0.009333263314156785,-0.0035773588529073373,-0.226824159531866,0.9738844353167416,1689108266
0.0,0.0,0.0,-0.009331496496769134,-0.0035761981735154724,-0.22682479966081054,0.9738843074198227,1689108266
0.0,0.0,0.0,-0.009332432155296999,-0.0035733331129054065,-0.22681860396350234,0.9738857519732892,1689108267
0.0,0.0,0.0,-0.009332432155296999,-0.0035733331129054065,-0.22681860396350234,0.9738857519732892,1689108267
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108267
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108267
0.0,0.0,0.0,-0.009337327952567833,-0.003576623036851482,-0.2268234560344523,0.9738845629061719,1689108267
0.0,0.0,0.0,-0.009344524378748224,-0.003574368350286499,-0.22682111172940514,0.9738850481596214,1689108267
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108267
0.0,0.0,0.0,-0.009344235902174253,-0.0035766408269209925,-0.2268263176443667,0.973883830094584,1689108267
0.0,0.0,0.0,-0.009350775441057935,-0.003578064559756234,-0.22682696958143087,0.9738836102549224,1689108267
0.0,0.0,0.0,-0.009350563449076907,-0.0035792353216350173,-0.22682803516127298,0.9738833598037157,1689108267
0.0,0.0,0.0,-0.009347275557100488,-0.003578481642139274,-0.22683498656459578,0.973881775052309,1689108267
0.0,0.0,0.0,-0.009347275557100488,-0.003578481642139274,-0.22683498656459578,0.973881775052309,1689108267
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108267
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108267
0.0,0.0,0.0,-0.009343965659925405,-0.0035780645489583212,-0.22683251054488507,0.9738823850546503,1689108267
0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108267
0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108267
-0.256,0.2854,0.03282,0.0,0.0,0.0,1.0,1689108267
-0.256,-0.2854,0.03282,0.0,0.0,0.0,1.0,1689108267
0.0,0.0,0.0,-0.009345505798827456,-0.0035787076470017265,-0.22683221102754791,0.9738824376757677,1689108267
0.0,0.0,0.0,-0.009338648009654981,-0.003579315050201986,-0.22683210625047887,0.9738825256318622,1689108267
0.0,0.0,0.0,-0.009339695409323398,-0.003576904672578218,-0.22683061860836465,0.9738828709369372,1689108267
0.0,0.0,0.0,-0.009331572395289789,-0.0035694151263882326,-0.22683107933915037,0.973882868972508,1689108267
0.0,0.0,0.0,-0.009339524752862158,-0.003568498380790593,-0.2268316157993908,0.9738826711521951,1689108267
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108267
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1689108267
0.0,0.0,0.0,-0.009339524752862158,-0.003568498380790593,-0.2268316157993908,0.9738826711521951,1689108267
0.0,0.0,0.0,-0.009339985865251524,-0.003563337984108321,-0.22682881076007386,0.9738833389557594,1689108267
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1689108267
0.0,0.0,0.0,-0.009339985865251524,-0.003563337984108321,-0.22682881076007386,0.9738833389557594,1689108267
0.0,0.0,0.0,-0.009339185306466066,-0.0035617761133490858,-0.22683038084616933,0.9738829866538955,1689108267
0.0,0.0,0.0,-0.009340485513799962,-0.00355713012890511,-0.22683591415196172,0.9738817023676214,1689108267
